User_ID,Gender,Age,City,Country,Swipe_Count_Per_Day,Matches,Conversations,Meetings,Relationships,Active_Hour,Day_of_Week,Distance_Miles,Session_Time_Minutes
4249,Male,24,Lyon,France,172,21,14,7,1,20,Sunday,6.4,5
4250,Male,33,Mumbai,India,179,22,13,8,0,4,Monday,4.3,42
4251,Female,21,Berlin,Germany,74,8,4,2,0,15,Friday,8.2,82
4252,Male,34,London,UK,55,7,5,2,0,21,Tuesday,23.5,36
4253,Female,29,São Paulo,Brazil,67,9,5,2,0,22,Wednesday,20.0,6
4254,Male,20,Bangalore,India,159,10,5,2,0,21,Thursday,30.9,77
4255,Male,18,Toronto,Canada,71,7,4,1,0,16,Monday,33.2,9
4256,Male,30,Vancouver,Canada,54,3,2,0,0,15,Thursday,6.5,50
4257,Male,34,Munich,Germany,40,5,3,1,0,12,Friday,9.8,39
4258,Male,28,Singapore,Singapore,52,5,3,1,0,19,Wednesday,13.4,67
4259,Female,38,Hamburg,Germany,123,8,5,3,0,20,Thursday,29.0,89
4260,Female,18,Seoul,South Korea,87,6,4,1,0,21,Tuesday,8.8,9
4261,Male,28,Manchester,UK,185,10,8,3,0,19,Thursday,5.5,82
4262,Male,23,Hyderabad,India,105,10,6,3,0,23,Friday,27.1,58
4263,Male,31,Chicago,USA,46,4,3,1,0,20,Saturday,8.0,15
4264,Male,28,Vancouver,Canada,150,18,10,4,0,7,Monday,5.4,86
4265,Female,26,Sydney,Australia,191,13,8,3,0,23,Tuesday,44.2,51
4266,Male,20,Chicago,USA,102,9,4,1,0,5,Sunday,25.4,54
4267,Male,27,Chicago,USA,158,8,5,2,0,18,Friday,4.3,18
4268,Male,20,Abu Dhabi,UAE,91,13,10,3,0,20,Friday,44.5,35
4269,Male,22,Manchester,UK,151,15,11,4,0,19,Saturday,8.6,70
4270,Male,35,Berlin,Germany,195,12,9,6,0,21,Thursday,2.5,68
4271,Male,34,Los Angeles,USA,165,8,4,2,0,19,Tuesday,26.0,16
4272,Male,22,New York,USA,150,18,14,8,0,14,Thursday,15.8,68
4273,Male,27,Phoenix,USA,175,22,18,6,0,19,Sunday,14.7,30
4274,Male,22,Vancouver,Canada,103,15,12,4,0,7,Sunday,4.2,19
4275,Male,25,Singapore,Singapore,68,4,2,1,0,23,Monday,4.9,42
4276,Male,33,New York,USA,158,11,9,5,0,20,Monday,7.7,30
4277,Male,29,Houston,USA,101,13,7,3,0,21,Wednesday,0.8,86
4278,Male,29,Hyderabad,India,46,3,1,0,0,23,Saturday,2.3,29
4279,Male,18,Manchester,UK,185,11,7,2,0,21,Tuesday,24.7,50
4280,Male,29,New York,USA,37,2,1,0,0,20,Tuesday,8.9,48
4281,Male,27,Abu Dhabi,UAE,166,14,8,4,0,23,Sunday,2.9,89
4282,Male,27,Houston,USA,86,6,4,1,0,15,Friday,5.0,85
4283,Male,27,Toronto,Canada,25,3,2,0,0,18,Monday,5.6,82
4284,Male,35,Phoenix,USA,40,2,1,0,0,20,Saturday,38.3,71
4285,Male,28,Los Angeles,USA,184,15,8,4,0,21,Thursday,7.5,84
4286,Male,29,Seoul,South Korea,185,16,11,3,0,12,Saturday,5.2,35
4287,Male,18,Abu Dhabi,UAE,68,9,6,3,0,10,Thursday,35.5,11
4288,Male,25,Montreal,Canada,25,1,0,0,0,19,Thursday,45.1,51
4289,Male,21,Dubai,UAE,98,7,4,2,0,21,Wednesday,8.8,31
4290,Male,25,Manchester,UK,136,10,7,4,0,18,Monday,9.5,37
4291,Male,21,New York,USA,83,8,6,4,0,10,Friday,2.1,32
4292,Male,33,Houston,USA,31,4,2,1,0,19,Monday,0.9,74
4293,Male,18,Birmingham,UK,85,4,2,0,0,22,Thursday,6.8,55
4294,Male,21,Sydney,Australia,191,15,8,2,0,20,Thursday,7.1,42
4295,Male,28,Montreal,Canada,107,5,3,1,0,22,Wednesday,15.6,28
4296,Female,29,London,UK,43,3,1,0,0,18,Wednesday,28.1,41
4297,Male,38,Birmingham,UK,190,15,12,5,0,18,Wednesday,5.4,32
4298,Male,28,Abu Dhabi,UAE,78,11,9,3,0,21,Tuesday,46.5,64
4299,Male,29,Lyon,France,131,10,6,3,0,12,Wednesday,35.2,54
4300,Female,36,Rio de Janeiro,Brazil,179,19,9,5,0,15,Saturday,2.8,67
4301,Female,44,Rio de Janeiro,Brazil,46,6,4,2,0,19,Friday,7.3,57
4302,Male,18,Toronto,Canada,49,5,3,0,0,20,Sunday,8.1,10
4303,Male,24,Melbourne,Australia,51,5,3,1,0,10,Wednesday,6.3,13
4304,Male,33,Dubai,UAE,148,13,7,3,0,19,Thursday,6.6,50
4305,Female,31,London,UK,35,3,1,0,0,21,Thursday,23.8,36
4306,Male,35,Phoenix,USA,123,16,12,7,1,16,Saturday,6.0,5
4307,Male,25,Lyon,France,46,2,1,0,0,21,Wednesday,15.7,28
4308,Male,24,Los Angeles,USA,71,9,6,3,0,21,Saturday,8.1,15
4309,Male,27,Los Angeles,USA,185,21,16,7,1,18,Friday,40.5,63
4310,Female,25,Hamburg,Germany,37,3,2,1,0,20,Wednesday,24.5,29
4311,Male,37,Phoenix,USA,111,8,5,3,0,16,Sunday,3.9,7
4312,Female,35,Mumbai,India,197,9,7,3,0,17,Saturday,6.1,29
4313,Male,25,Delhi,India,105,14,11,6,0,22,Sunday,0.7,61
4314,Female,23,Seoul,South Korea,84,10,6,4,0,14,Tuesday,4.7,66
4315,Female,25,Melbourne,Australia,33,3,1,0,0,19,Sunday,42.7,37
4316,Female,24,Hyderabad,India,51,6,4,1,0,14,Saturday,44.0,76
4317,Male,20,Delhi,India,71,9,6,1,0,20,Thursday,49.9,39
4318,Male,31,Birmingham,UK,137,20,12,6,0,16,Friday,6.4,70
4319,Female,22,São Paulo,Brazil,69,4,3,1,0,18,Tuesday,17.4,62
4320,Male,20,Chennai,India,183,19,10,5,0,21,Monday,8.9,67
4321,Male,29,Chicago,USA,194,26,19,13,2,20,Monday,18.7,40
4322,Male,29,Rio de Janeiro,Brazil,32,2,1,0,0,16,Sunday,24.4,9
4323,Female,30,Dubai,UAE,125,9,5,2,0,15,Thursday,30.4,84
4324,Female,30,Munich,Germany,38,4,2,1,0,21,Saturday,22.5,45
4325,Male,27,Chennai,India,147,14,9,3,0,11,Monday,5.7,89
4326,Male,29,Chennai,India,127,11,6,2,0,10,Monday,7.5,53
4327,Male,24,Vancouver,Canada,21,2,1,0,0,20,Monday,27.2,87
4328,Male,35,Montreal,Canada,121,10,8,5,0,23,Saturday,6.2,7
4329,Male,28,Manchester,UK,151,11,9,4,0,20,Saturday,26.9,47
4330,Male,22,Lyon,France,156,10,7,4,0,16,Thursday,3.8,59
4331,Male,36,Paris,France,130,7,4,2,0,20,Wednesday,4.1,79
4332,Female,25,Berlin,Germany,72,7,3,1,0,20,Saturday,9.3,32
4333,Female,22,Munich,Germany,32,3,1,0,0,21,Thursday,45.4,38
4334,Female,21,Vancouver,Canada,154,22,17,11,0,18,Friday,1.4,83
4335,Male,30,Phoenix,USA,120,15,10,6,0,22,Saturday,1.6,34
4336,Male,20,Melbourne,Australia,192,18,14,4,0,18,Friday,40.5,79
4337,Male,32,Hamburg,Germany,101,11,5,1,0,18,Wednesday,9.0,44
4338,Male,22,Hyderabad,India,40,5,3,1,0,11,Saturday,5.8,11
4339,Male,22,Birmingham,UK,42,4,3,0,0,11,Wednesday,8.4,20
4340,Female,33,Phoenix,USA,158,17,10,5,0,23,Thursday,26.1,34
4341,Male,23,New York,USA,161,15,9,2,0,23,Friday,7.0,81
4342,Male,32,Manchester,UK,102,7,3,1,0,23,Tuesday,3.9,69
4343,Male,18,Chennai,India,179,20,13,8,0,23,Saturday,13.1,27
4344,Male,24,Birmingham,UK,92,9,4,2,0,21,Saturday,4.9,33
4345,Male,20,Singapore,Singapore,73,6,3,1,0,23,Thursday,3.5,18
4346,Female,31,Toronto,Canada,61,8,5,2,0,21,Monday,12.2,60
4347,Male,30,Munich,Germany,91,9,7,4,0,17,Saturday,4.6,59
4348,Male,30,Melbourne,Australia,125,11,8,4,0,22,Friday,3.7,32
4349,Male,33,Rio de Janeiro,Brazil,39,5,3,1,0,21,Monday,38.9,87
4350,Female,28,Delhi,India,53,7,5,2,0,17,Saturday,6.9,62
4351,Male,31,Melbourne,Australia,159,8,4,1,0,20,Sunday,3.4,53
4352,Male,29,Chennai,India,76,9,6,2,0,23,Sunday,9.2,23
4353,Female,30,Manchester,UK,34,4,3,1,0,15,Monday,5.6,77
4354,Female,18,Dubai,UAE,75,7,3,1,0,21,Sunday,42.5,32
4355,Male,21,Hyderabad,India,172,8,4,1,0,15,Monday,2.5,6
4356,Male,21,Bangalore,India,141,19,14,7,1,21,Saturday,6.6,15
4357,Female,22,Manchester,UK,125,13,9,4,0,21,Friday,2.8,6
4358,Male,23,Lyon,France,195,14,8,3,0,21,Saturday,48.9,56
4359,Male,26,Montreal,Canada,192,17,12,7,1,20,Friday,1.6,14
4360,Male,25,Lyon,France,176,19,13,4,0,21,Tuesday,12.6,84
4361,Male,19,Seoul,South Korea,107,12,8,4,0,18,Sunday,7.0,81
4362,Female,26,Lyon,France,39,5,3,1,0,21,Wednesday,27.6,35
4363,Female,35,Delhi,India,88,5,3,1,0,4,Tuesday,5.1,22
4364,Male,32,Abu Dhabi,UAE,96,5,3,1,0,21,Tuesday,1.7,90
4365,Male,32,Hyderabad,India,132,18,12,4,0,21,Sunday,8.2,35
4366,Female,30,São Paulo,Brazil,43,2,1,0,0,18,Wednesday,25.7,18
4367,Male,24,Tokyo,Japan,163,12,9,6,0,22,Sunday,31.6,58
4368,Male,29,Montreal,Canada,129,14,9,3,0,18,Wednesday,6.1,51
4369,Female,24,Chicago,USA,196,28,17,5,0,21,Wednesday,35.5,32
4370,Male,26,Hyderabad,India,44,2,1,0,0,12,Tuesday,43.3,70
4371,Male,33,Toronto,Canada,26,3,1,0,0,20,Saturday,39.6,89
4372,Female,28,Montreal,Canada,23,3,1,0,0,18,Friday,32.4,61
4373,Male,29,London,UK,153,21,12,4,0,18,Sunday,9.3,12
4374,Male,29,Dubai,UAE,142,7,3,1,0,20,Sunday,11.0,27
4375,Male,23,Tokyo,Japan,114,11,5,2,0,11,Tuesday,4.2,9
4376,Male,19,Chennai,India,45,3,1,0,0,18,Saturday,38.2,78
4377,Male,25,Bangalore,India,135,16,11,6,0,19,Monday,0.7,10
4378,Male,31,Tokyo,Japan,199,16,12,6,0,16,Tuesday,8.6,60
4379,Male,34,Melbourne,Australia,189,10,7,4,0,20,Sunday,9.4,35
4380,Male,37,London,UK,177,24,17,7,1,21,Sunday,8.7,12
4381,Female,27,Melbourne,Australia,24,2,1,0,0,11,Thursday,1.1,28
4382,Female,26,Dubai,UAE,91,8,4,1,0,1,Wednesday,6.5,10
4383,Male,26,Berlin,Germany,149,21,12,3,0,23,Saturday,1.1,8
4384,Male,35,Singapore,Singapore,76,9,7,3,0,13,Tuesday,4.0,33
4385,Male,27,Vancouver,Canada,102,7,4,1,0,8,Thursday,2.3,89
4386,Male,33,New York,USA,184,21,10,4,0,12,Sunday,5.6,48
4387,Male,29,Montreal,Canada,88,4,2,1,0,16,Sunday,2.7,15
4388,Male,27,Rio de Janeiro,Brazil,192,10,7,4,0,20,Friday,5.6,70
4389,Male,24,São Paulo,Brazil,91,12,8,4,0,17,Friday,42.5,30
4390,Male,29,Seoul,South Korea,58,2,1,0,0,21,Monday,42.5,29
4391,Male,27,Mumbai,India,179,13,7,4,0,15,Saturday,5.0,42
4392,Male,31,Paris,France,146,20,11,7,1,18,Tuesday,12.1,18
4393,Female,28,Chicago,USA,37,2,1,0,0,17,Tuesday,4.5,32
4394,Male,23,Delhi,India,93,6,3,1,0,7,Wednesday,10.9,70
4395,Male,27,Hamburg,Germany,156,16,13,4,0,23,Wednesday,31.5,8
4396,Male,29,Singapore,Singapore,56,7,3,1,0,20,Thursday,42.7,32
4397,Female,19,Tokyo,Japan,159,15,7,4,0,15,Sunday,1.1,83
4398,Male,18,São Paulo,Brazil,55,5,3,0,0,20,Friday,4.0,11
4399,Male,26,New York,USA,149,8,4,1,0,20,Saturday,13.8,35
4400,Male,23,Sydney,Australia,65,6,4,2,0,16,Saturday,9.9,73
4401,Female,34,Seoul,South Korea,36,4,3,1,0,18,Saturday,4.4,34
4402,Male,22,Mumbai,India,132,9,6,2,0,22,Wednesday,40.0,55
4403,Male,25,Mumbai,India,49,6,4,1,0,18,Saturday,2.9,22
4404,Male,25,Paris,France,185,26,21,11,1,20,Saturday,3.0,80
4405,Male,27,Abu Dhabi,UAE,134,10,7,2,0,11,Wednesday,4.6,29
4406,Female,18,Montreal,Canada,196,25,16,10,0,21,Thursday,1.4,55
4407,Male,19,Los Angeles,USA,175,26,17,10,0,23,Thursday,2.8,11
4408,Male,27,Hyderabad,India,196,16,13,5,0,19,Thursday,2.7,23
4409,Male,30,Los Angeles,USA,62,8,5,2,0,19,Sunday,33.4,39
4410,Female,27,Munich,Germany,196,26,16,7,1,5,Tuesday,42.4,48
4411,Female,28,Bangalore,India,94,6,4,1,0,11,Thursday,12.6,31
4412,Male,29,Berlin,Germany,43,3,1,0,0,23,Thursday,46.6,49
4413,Male,28,Montreal,Canada,142,17,8,3,0,21,Saturday,33.6,63
4414,Male,23,Lyon,France,131,8,5,3,0,14,Sunday,0.9,64
4415,Male,29,Lyon,France,75,8,6,3,0,17,Sunday,6.5,58
4416,Male,26,London,UK,39,2,1,0,0,21,Thursday,44.4,72
4417,Male,28,Houston,USA,32,2,1,0,0,20,Sunday,31.0,5
4418,Male,35,Delhi,India,134,14,8,4,0,15,Sunday,41.0,88
4419,Male,33,Rio de Janeiro,Brazil,199,29,24,12,1,13,Friday,25.4,87
4420,Female,19,Toronto,Canada,145,13,8,4,0,11,Thursday,0.6,62
4421,Male,27,Melbourne,Australia,90,5,2,1,0,14,Monday,9.2,74
4422,Male,27,New York,USA,184,17,8,3,0,8,Saturday,37.3,20
4423,Female,29,Chicago,USA,126,11,5,1,0,18,Tuesday,9.7,43
4424,Male,31,Chennai,India,130,7,5,2,0,13,Thursday,2.2,56
4425,Male,25,Rio de Janeiro,Brazil,75,7,4,1,0,20,Monday,38.5,28
4426,Female,27,São Paulo,Brazil,173,9,5,2,0,20,Tuesday,8.5,77
4427,Male,26,Paris,France,194,26,17,10,1,19,Monday,15.4,39
4428,Female,28,Chennai,India,196,16,8,5,0,16,Thursday,6.2,14
4429,Male,25,Birmingham,UK,49,6,3,2,0,17,Thursday,6.9,11
4430,Male,27,New York,USA,26,2,1,0,0,19,Tuesday,3.5,23
4431,Male,25,Mumbai,India,106,12,7,3,0,21,Tuesday,10.0,87
4432,Female,29,Berlin,Germany,84,5,4,2,0,19,Wednesday,14.0,54
4433,Male,25,Toronto,Canada,97,13,10,3,0,13,Tuesday,6.4,66
4434,Male,20,Montreal,Canada,59,3,2,1,0,19,Sunday,1.5,35
4435,Female,18,Sydney,Australia,167,18,11,5,0,6,Friday,7.5,19
4436,Male,26,Phoenix,USA,77,9,5,1,0,18,Saturday,6.8,37
4437,Male,28,Chennai,India,156,21,13,5,0,18,Tuesday,28.5,66
4438,Male,26,Los Angeles,USA,106,7,5,2,0,23,Saturday,23.7,37
4439,Female,33,Hamburg,Germany,33,2,1,0,0,15,Friday,0.8,16
4440,Male,26,Tokyo,Japan,69,4,3,1,0,23,Wednesday,15.0,6
4441,Female,28,Tokyo,Japan,56,8,4,2,0,17,Wednesday,2.2,29
4442,Female,18,Mumbai,India,163,16,8,3,0,10,Wednesday,3.2,64
4443,Male,29,Lyon,France,101,5,3,1,0,19,Sunday,3.2,24
4444,Male,24,Berlin,Germany,137,14,7,4,0,21,Thursday,2.7,86
4445,Male,26,Bangalore,India,118,12,7,4,0,18,Thursday,9.1,47
4446,Male,25,Birmingham,UK,66,5,3,0,0,21,Sunday,22.9,12
4447,Female,20,Berlin,Germany,53,3,2,0,0,19,Tuesday,11.3,90
4448,Male,24,Lyon,France,30,2,1,0,0,20,Tuesday,1.8,63
4449,Male,26,Berlin,Germany,114,15,10,5,0,16,Wednesday,5.2,35
4450,Male,29,São Paulo,Brazil,30,3,1,0,0,22,Friday,42.6,51
4451,Male,35,Phoenix,USA,155,20,16,10,1,12,Sunday,45.3,18
4452,Male,25,Tokyo,Japan,172,21,12,5,0,21,Thursday,37.4,83
4453,Male,30,Houston,USA,53,5,3,1,0,19,Sunday,6.5,46
4454,Male,29,Mumbai,India,135,15,9,5,0,20,Wednesday,5.4,47
4455,Male,34,Hamburg,Germany,197,26,16,5,0,22,Friday,9.6,79
4456,Male,18,Munich,Germany,183,24,19,8,0,18,Tuesday,33.2,9
4457,Male,24,Hyderabad,India,193,22,11,5,0,18,Sunday,28.7,29
4458,Male,30,São Paulo,Brazil,148,20,12,3,0,19,Thursday,28.7,12
4459,Male,20,Hyderabad,India,79,8,4,2,0,23,Saturday,2.6,52
4460,Male,24,Birmingham,UK,55,6,4,2,0,23,Monday,1.3,27
4461,Male,27,Paris,France,48,2,1,0,0,22,Saturday,40.1,6
4462,Male,29,Delhi,India,124,14,7,4,0,14,Thursday,9.0,67
4463,Male,30,New York,USA,178,20,12,4,0,6,Monday,8.7,27
4464,Male,22,Los Angeles,USA,82,9,7,4,0,18,Monday,4.7,48
4465,Female,42,São Paulo,Brazil,72,10,7,2,0,18,Monday,0.7,35
4466,Male,23,London,UK,155,22,15,7,0,20,Thursday,48.7,69
4467,Female,28,Abu Dhabi,UAE,58,3,1,0,0,11,Monday,46.0,89
4468,Male,30,Lyon,France,154,14,11,3,0,21,Monday,38.2,65
4469,Male,27,Mumbai,India,119,11,8,2,0,22,Tuesday,0.8,71
4470,Male,33,Birmingham,UK,56,7,5,2,0,20,Saturday,37.1,67
4471,Male,30,Mumbai,India,171,20,11,4,0,20,Monday,13.0,56
4472,Male,31,Hamburg,Germany,93,8,5,2,0,4,Wednesday,4.0,57
4473,Male,25,Chicago,USA,129,15,7,2,0,23,Sunday,7.8,76
4474,Female,24,London,UK,101,13,7,3,0,20,Saturday,3.3,39
4475,Male,31,Bangalore,India,116,7,3,1,0,18,Saturday,2.0,64
4476,Female,32,São Paulo,Brazil,119,17,8,5,0,19,Friday,40.3,31
4477,Male,22,Dubai,UAE,174,22,14,8,1,19,Wednesday,5.3,14
4478,Male,27,Melbourne,Australia,190,18,11,7,1,19,Thursday,16.5,79
4479,Male,29,Munich,Germany,165,18,10,6,1,20,Saturday,26.3,75
4480,Male,22,Seoul,South Korea,137,11,9,5,0,21,Thursday,17.6,46
4481,Female,32,Mumbai,India,153,8,5,1,0,6,Wednesday,34.7,85
4482,Female,24,Lyon,France,157,19,15,4,0,18,Wednesday,30.1,66
4483,Male,30,Abu Dhabi,UAE,143,7,4,2,0,2,Saturday,4.1,67
4484,Female,24,Chennai,India,115,14,10,3,0,16,Thursday,47.5,46
4485,Male,28,Chicago,USA,61,6,3,1,0,11,Saturday,8.5,51
4486,Male,34,Tokyo,Japan,32,2,1,0,0,18,Saturday,4.1,57
4487,Male,25,Bangalore,India,165,10,5,2,0,16,Friday,19.9,24
4488,Female,26,Tokyo,Japan,145,8,4,1,0,18,Tuesday,34.4,28
4489,Male,29,Sydney,Australia,175,15,9,4,0,21,Sunday,32.1,51
4490,Female,23,Paris,France,161,19,15,9,1,19,Friday,9.5,54
4491,Female,29,Berlin,Germany,70,5,3,1,0,17,Thursday,7.9,48
4492,Female,23,Toronto,Canada,36,2,1,0,0,21,Monday,4.1,90
4493,Male,21,Toronto,Canada,126,6,4,2,0,17,Sunday,8.6,85
4494,Male,29,New York,USA,135,10,6,1,0,15,Thursday,1.6,80
4495,Female,19,Berlin,Germany,98,8,5,3,0,16,Saturday,5.8,74
4496,Male,30,Manchester,UK,161,14,8,3,0,17,Friday,8.3,52
4497,Male,18,Dubai,UAE,136,9,7,3,0,17,Saturday,1.3,59
4498,Male,18,Hamburg,Germany,25,1,0,0,0,17,Tuesday,1.4,85
4499,Female,25,Manchester,UK,167,15,10,5,0,17,Wednesday,30.0,73
4500,Female,33,Chicago,USA,192,27,16,6,0,21,Sunday,23.8,16
4501,Female,22,Tokyo,Japan,92,12,6,1,0,17,Sunday,17.4,83
4502,Male,38,Toronto,Canada,142,9,6,3,0,11,Tuesday,8.2,53
4503,Female,30,Berlin,Germany,125,16,8,3,0,2,Monday,5.0,83
4504,Male,26,Toronto,Canada,137,8,5,2,0,21,Sunday,13.0,84
4505,Female,18,Abu Dhabi,UAE,170,21,12,5,0,22,Thursday,7.0,49
4506,Male,23,Toronto,Canada,183,21,13,8,1,0,Monday,4.1,88
4507,Male,18,Bangalore,India,178,12,6,2,0,21,Sunday,6.9,66
4508,Male,32,Delhi,India,184,11,6,3,0,21,Tuesday,47.8,5
4509,Male,38,Vancouver,Canada,64,3,2,0,0,21,Saturday,48.4,90
4510,Male,26,Singapore,Singapore,145,16,8,2,0,19,Monday,7.1,69
4511,Male,33,Munich,Germany,175,18,13,7,1,21,Wednesday,7.0,33
4512,Male,20,Toronto,Canada,199,13,9,3,0,13,Sunday,0.8,17
4513,Male,34,New York,USA,166,23,18,9,0,16,Friday,7.1,55
4514,Male,28,Paris,France,162,10,7,2,0,16,Tuesday,3.2,19
4515,Male,22,Toronto,Canada,118,6,5,2,0,19,Friday,34.9,6
4516,Male,27,Paris,France,170,16,10,3,0,13,Wednesday,30.1,5
4517,Female,22,Montreal,Canada,193,10,7,3,0,15,Saturday,0.7,48
4518,Male,28,Chicago,USA,121,14,9,3,0,15,Monday,7.9,9
4519,Male,20,Abu Dhabi,UAE,109,7,4,1,0,12,Sunday,9.3,28
4520,Male,24,London,UK,150,13,8,2,0,12,Monday,9.4,77
4521,Male,38,Hamburg,Germany,67,4,2,0,0,20,Monday,26.1,15
4522,Female,18,Berlin,Germany,181,12,6,1,0,12,Sunday,1.1,29
4523,Male,22,São Paulo,Brazil,106,12,6,2,0,23,Thursday,3.8,12
4524,Female,25,Chicago,USA,151,10,6,1,0,13,Friday,5.2,19
4525,Male,27,Delhi,India,133,18,9,3,0,12,Thursday,2.6,51
4526,Male,32,Hyderabad,India,168,11,7,3,0,11,Friday,3.0,60
4527,Male,33,Abu Dhabi,UAE,38,5,4,1,0,3,Thursday,7.2,14
4528,Male,24,Chicago,USA,118,16,10,6,0,20,Monday,2.1,25
4529,Male,26,Manchester,UK,67,3,2,1,0,23,Monday,19.6,37
4530,Female,26,Singapore,Singapore,104,13,7,2,0,11,Tuesday,8.3,15
4531,Male,20,Sydney,Australia,140,18,12,8,0,0,Wednesday,2.7,65
4532,Male,28,Sydney,Australia,25,3,1,0,0,22,Friday,2.0,63
4533,Female,26,Vancouver,Canada,155,19,10,3,0,14,Tuesday,23.0,44
4534,Female,20,Birmingham,UK,51,6,3,1,0,22,Sunday,41.8,50
4535,Male,34,Manchester,UK,86,6,3,1,0,5,Monday,5.5,24
4536,Male,24,Houston,USA,133,7,3,1,0,15,Monday,8.4,81
4537,Male,24,New York,USA,163,20,14,8,0,17,Thursday,9.5,75
4538,Male,22,Vancouver,Canada,131,13,8,2,0,18,Monday,36.6,20
4539,Female,34,Sydney,Australia,165,22,14,8,0,15,Monday,7.1,49
4540,Male,38,Chicago,USA,119,9,4,2,0,16,Wednesday,7.1,41
4541,Female,29,New York,USA,117,13,8,5,0,21,Saturday,5.4,42
4542,Male,24,Bangalore,India,61,4,2,1,0,14,Thursday,48.8,42
4543,Female,23,Berlin,Germany,26,3,2,0,0,15,Tuesday,48.6,47
4544,Male,27,Rio de Janeiro,Brazil,112,15,12,4,0,21,Saturday,9.1,30
4545,Male,29,Birmingham,UK,109,9,5,2,0,21,Sunday,29.3,25
4546,Female,31,Delhi,India,78,11,9,5,0,16,Tuesday,1.6,53
4547,Male,22,Rio de Janeiro,Brazil,110,9,5,2,0,14,Sunday,3.0,60
4548,Female,29,Chennai,India,96,11,8,5,0,20,Tuesday,2.0,29
4549,Male,28,Melbourne,Australia,27,1,0,0,0,19,Friday,2.3,7
4550,Female,37,Los Angeles,USA,197,10,6,2,0,19,Saturday,4.6,20
4551,Male,32,Toronto,Canada,37,4,3,1,0,22,Saturday,1.1,57
4552,Male,28,Melbourne,Australia,28,3,1,0,0,20,Saturday,5.1,50
4553,Male,29,Sydney,Australia,97,10,7,2,0,20,Wednesday,9.3,33
4554,Female,21,Birmingham,UK,128,11,8,4,0,11,Wednesday,9.0,16
4555,Male,24,São Paulo,Brazil,47,2,1,0,0,20,Monday,4.8,83
4556,Male,25,São Paulo,Brazil,184,18,10,6,0,18,Saturday,1.8,32
4557,Male,26,Rio de Janeiro,Brazil,135,12,8,3,0,21,Sunday,21.0,69
4558,Male,33,Bangalore,India,86,7,4,2,0,18,Monday,0.6,63
4559,Male,22,Phoenix,USA,80,6,4,1,0,10,Tuesday,42.3,16
4560,Male,19,New York,USA,20,1,0,0,0,23,Monday,7.5,42
4561,Male,23,Toronto,Canada,186,13,6,1,0,23,Saturday,7.8,63
4562,Male,30,Chicago,USA,85,6,5,3,0,19,Tuesday,5.6,43
4563,Male,31,Los Angeles,USA,176,17,13,8,1,14,Saturday,1.5,33
4564,Male,24,Houston,USA,114,6,3,1,0,12,Monday,9.6,82
4565,Female,26,Mumbai,India,118,12,7,2,0,9,Sunday,4.9,52
4566,Male,27,São Paulo,Brazil,37,2,1,0,0,21,Tuesday,45.3,8
4567,Male,23,London,UK,171,20,11,3,0,19,Sunday,6.1,33
4568,Male,31,London,UK,26,2,1,0,0,23,Saturday,4.8,70
4569,Male,25,Birmingham,UK,134,8,4,2,0,15,Thursday,30.1,64
4570,Male,34,Montreal,Canada,151,21,14,5,0,21,Wednesday,8.7,45
4571,Male,26,Houston,USA,100,7,5,1,0,21,Tuesday,19.5,74
4572,Male,20,Melbourne,Australia,123,15,9,3,0,4,Saturday,7.6,11
4573,Male,24,Birmingham,UK,147,12,8,4,0,0,Friday,8.7,30
4574,Male,21,Sydney,Australia,93,7,4,2,0,21,Friday,2.8,10
4575,Female,31,Dubai,UAE,148,20,14,6,1,16,Monday,8.3,35
4576,Male,24,New York,USA,66,6,3,1,0,20,Tuesday,33.6,7
4577,Male,28,Chennai,India,159,11,5,3,0,20,Sunday,0.9,85
4578,Female,33,Abu Dhabi,UAE,181,14,7,3,0,15,Monday,26.5,60
4579,Female,29,Toronto,Canada,116,15,9,3,0,18,Wednesday,6.6,29
4580,Male,33,London,UK,76,5,3,1,0,19,Saturday,0.9,20
4581,Male,28,Melbourne,Australia,145,14,11,7,1,18,Thursday,41.3,76
4582,Male,26,Tokyo,Japan,152,9,6,2,0,14,Saturday,44.5,60
4583,Male,18,Tokyo,Japan,70,10,6,1,0,18,Saturday,1.8,42
4584,Male,26,Los Angeles,USA,47,6,3,1,0,16,Thursday,30.7,71
4585,Male,23,Delhi,India,83,9,7,4,0,18,Monday,23.5,34
4586,Male,21,Hyderabad,India,153,11,7,4,0,19,Monday,1.6,82
4587,Male,19,Seoul,South Korea,122,6,3,1,0,22,Wednesday,1.4,74
4588,Male,18,Lyon,France,139,18,14,9,0,21,Tuesday,2.7,68
4589,Male,24,Hamburg,Germany,198,11,5,1,0,21,Wednesday,18.2,46
4590,Male,18,Montreal,Canada,86,11,9,4,0,20,Tuesday,7.6,16
4591,Male,27,New York,USA,112,14,9,6,0,19,Thursday,2.9,44
4592,Male,18,Munich,Germany,38,4,2,1,0,2,Wednesday,9.2,14
4593,Female,22,New York,USA,119,17,14,4,0,21,Friday,3.3,17
4594,Male,28,Sydney,Australia,99,9,5,2,0,7,Wednesday,49.9,24
4595,Male,26,Paris,France,93,13,8,4,0,21,Thursday,4.6,85
4596,Male,23,Delhi,India,170,19,12,7,0,15,Thursday,37.6,21
4597,Male,25,Hyderabad,India,185,26,16,8,0,21,Monday,30.9,10
